shot_id,shot_made_flag
19649,0.4635296
19652,0.61796355
19657,0.38527024
19660,0.5338921
19668,0.57076776
19678,0.4890235
19686,0.5201151
19690,0.27933472
19694,0.414399
19695,0.5136506
19702,0.46747422
19712,0.5565226
19720,0.55760837
19735,0.3839294
19739,0.35947216
19740,0.5396244
19743,0.25646564
19750,0.32049444
19752,0.40005314
19754,0.37700495
19762,0.6874206
19770,0.3384783
19775,0.39935407
19777,0.41173798
19782,0.2671368
19783,0.644443
19786,0.38766
19805,0.31497812
19808,0.6202831
19819,0.45876926
19821,0.24482688
19827,0.52724606
19830,0.43171346
19832,0.47682354
19833,0.36563578
19834,0.3220338
19843,0.3534934
19844,0.31908938
19846,0.29340786
19847,0.26071003
19850,0.48893243
19851,0.39894098
19861,0.5508548
19873,0.5788229
19878,0.3248444
19886,0.3281338
19892,0.33076006
19901,0.34026277
19902,0.48292673
19920,0.46818385
19921,0.3230266
19922,0.44061622
19929,0.6244836
19932,0.61574024
19935,0.31525517
19936,0.40272346
19946,0.6090746
19950,0.62107164
19952,0.45983756
19955,0.6088455
19976,0.43773288
19983,0.2796193
19987,0.2439405
19991,0.60912263
19996,0.5277649
20007,0.5601317
20015,0.35254514
20019,0.3345545
20023,0.48874217
20034,0.5308817
20036,0.29127237
20038,0.4044914
20039,0.36498463
20040,0.428618
20045,0.61074734
20046,0.45265988
20048,0.4169725
20060,0.62743354
20068,0.46035105
20074,0.6611519
20111,0.31782365
20117,0.30648068
20125,0.2790289
20129,0.4966572
20134,0.24105598
20135,0.1146927
20139,0.42166546
20142,0.54630464
20147,0.33523202
20154,0.57392794
20157,0.25902438
20169,0.22606915
20179,0.32710922
20202,0.36965382
20207,0.5490464
20215,0.43192738
20216,0.48068696
20217,0.5703132
20218,0.5792284
20219,0.27885088
20226,0.44883057
20236,0.3711888
20239,0.23833129
20246,0.23947853
20247,0.51502377
20253,0.45076305
20255,0.25716397
20268,0.49222898
20270,0.63422
20271,0.29718146
20279,0.5826639
20282,0.5687637
20295,0.17481829
20302,0.6587353
20305,0.60871357
20306,0.6024632
20308,0.37355784
20330,0.42829013
20335,0.5940707
20344,0.3046452
20349,0.5939514
20360,0.40284067
20362,0.5102762
20378,0.5567025
20394,0.39299965
20397,0.5478275
20403,0.4953425
20405,0.48542637
20415,0.31417975
20417,0.25399953
20420,0.4707052
20425,0.62953734
20430,0.6061852
20435,0.2535374
20443,0.1742478
20446,0.54043704
20458,0.32483968
20459,0.3925667
20467,0.40896064
20470,0.60735774
20482,0.45978096
20489,0.43410128
20495,0.36980003
20496,0.36984915
20497,0.4809637
20505,0.6193856
20509,0.6298795
20535,0.42671707
20539,0.57420623
20544,0.47262973
20547,0.4510922
20556,0.4224105
20557,0.36826682
20575,0.496822
20577,0.527514
20596,0.5014265
20597,0.5515457
20602,0.3997748
20603,0.57426155
20609,0.5731568
20618,0.3953906
20621,0.4057657
20628,0.31159458
20634,0.70067346
20637,0.27934408
20641,0.33280924
20642,0.66732174
20647,0.36476457
20655,0.3181443
20656,0.20868509
20661,0.32074738
20664,0.6398361
20674,0.6848812
20679,0.413706
20680,0.38031292
20683,0.7056973
20687,0.33239025
20688,0.61518955
20695,0.29277185
20696,0.3109724
20699,0.37878808
20701,0.214128
20702,0.42323598
20704,0.3156915
20721,0.48852682
20725,0.21569294
20731,0.38684264
20741,0.6334133
20742,0.2611731
20753,0.43562567
20756,0.36601475
20769,0.21232611
20771,0.20846647
20774,0.39816603
20777,0.41725117
20781,0.37337717
20797,0.531467
20808,0.3990416
20810,0.5080756
20820,0.1557537
20823,0.5905004
20829,0.5418591
20832,0.46155876
20833,0.38235533
20837,0.35725087
20838,0.42325395
20839,0.34282064
20847,0.41456288
20861,0.39016396
20869,0.6228739
20875,0.3345088
20877,0.5936284
20889,0.19232167
20894,0.5265393
20901,0.44666383
20919,0.5766508
20923,0.21207428
20935,0.57491785
20937,0.24490497
20939,0.6640543
20940,0.43413317
20943,0.23645979
20946,0.31812006
20950,0.36798084
20961,0.6049058
20965,0.45029193
20967,0.6803077
20969,0.5072607
20970,0.4218995
20975,0.45950475
20987,0.38013247
20995,0.43953496
20998,0.624964
21002,0.26004392
21012,0.55862963
21013,0.63385534
21015,0.2672945
21017,0.3976946
21020,0.3348597
21028,0.22592817
21031,0.39579213
21036,0.20994352
21040,0.25282535
21048,0.3061987
21049,0.34927237
21051,0.39081642
21070,0.48177102
21072,0.4785719
21079,0.42686188
21090,0.3973564
21093,0.4471194
21104,0.3788085
21114,0.27192393
21117,0.27693528
21120,0.40140796
21121,0.4111084
21132,0.11088872
21136,0.4867431
21139,0.39611214
21140,0.50571173
21146,0.4192917
21150,0.37545756
21178,0.65643746
21180,0.646291
21198,0.33349332
21203,0.34408844
21210,0.32176566
21218,0.4499422
21220,0.33243504
21222,0.37880707
21228,0.578678
21236,0.45191097
21239,0.33760422
21260,0.43763798
21267,0.4806114
21271,0.3441932
21279,0.422805
21286,0.44030306
21288,0.44061914
21294,0.47808695
21298,0.21600544
21299,0.51520896
21300,0.61085105
21304,0.35806522
21307,0.4468937
21309,0.1984814
21311,0.3993991
21331,0.32954422
21332,0.6811817
21342,0.40013325
21345,0.4712962
21348,0.55144453
21353,0.39403877
21357,0.42193943
21369,0.40476212
21370,0.6106348
21371,0.4245325
21373,0.3600469
21385,0.43178725
21392,0.518473
21401,0.57003653
21403,0.31483504
21406,0.56028426
21413,0.6014121
21414,0.5970795
21416,0.6006771
21423,0.5823704
21442,0.49452436
21443,0.3549703
21448,0.5407954
21459,0.41900367
21467,0.41832095
21474,0.3974198
21484,0.6543187
21488,0.37724656
21495,0.28684846
21498,0.3911442
21502,0.36695302
21503,0.3938361
21510,0.44095495
21516,0.5577959
21533,0.5551009
21535,0.4923566
21539,0.43857557
21541,0.34560898
21544,0.37899777
21554,0.40618405
21569,0.381193
21572,0.5893856
21578,0.30849224
21580,0.3990295
21584,0.21641685
21589,0.5640457
21595,0.39481598
21598,0.34000468
21599,0.45546597
21606,0.41309807
21623,0.39048287
21639,0.28658515
21641,0.3622751
21645,0.31072906
21647,0.20521344
21648,0.32851595
21657,0.43282735
21671,0.41378343
21673,0.5267488
21678,0.3981581
21696,0.4060494
21699,0.39673957
21700,0.29434693
21703,0.47061628
21710,0.47799218
21721,0.30573142
21727,0.35341528
21728,0.54575855
21731,0.47275335
21741,0.3530318
21744,0.35763457
21748,0.22378962
21753,0.34257513
21756,0.5592028
21763,0.5104191
21767,0.50698483
21772,0.49524963
21774,0.32771155
21775,0.40472272
21780,0.3960036
21787,0.36065137
21805,0.4048038
21828,0.47278655
21831,0.50262225
21837,0.35197493
21842,0.35842738
21849,0.26329744
21856,0.35791066
21858,0.44088566
21862,0.15357572
21864,0.33287546
21867,0.4530624
21879,0.5736708
21881,0.45319796
21883,0.54228663
21891,0.38173175
21892,0.40518367
21902,0.42388368
21909,0.29072213
21914,0.5133325
21918,0.30322838
21919,0.20735493
21926,0.41725618
21930,0.42272663
21934,0.53907335
21940,0.3698026
21945,0.4313426
21948,0.6589687
21953,0.27795088
21954,0.4636721
21956,0.53024364
21963,0.5914146
21970,0.42155662
21984,0.29888844
21997,0.3063201
21999,0.29012886
22001,0.2150736
22002,0.45565322
22010,0.24948445
22013,0.25508633
22022,0.21610974
22024,0.2034044
22028,0.32116172
22029,0.5960917
22045,0.36041185
22049,0.3300422
22064,0.47297418
22069,0.3429129
22074,0.30996
22082,0.34183067
22084,0.4218155
22090,0.6483373
22096,0.3595609
22100,0.08988017
22105,0.23818772
22119,0.45513386
22130,0.2688737
22152,0.3247181
22155,0.26004127
22164,0.21214017
22173,0.43675032
22194,0.44421968
22209,0.27451307
22217,0.2428983
22220,0.27112943
22222,0.6225829
22244,0.29823476
22245,0.43518528
22250,0.41986585
22256,0.6176847
22261,0.6084009
22264,0.34970906
22270,0.39254352
22279,0.5498817
22280,0.2635737
22284,0.26561207
22288,0.36681676
22293,0.41702342
22297,0.6189375
22307,0.58278793
22310,0.36281234
22319,0.3895671
22324,0.24919122
22326,0.42319882
22327,0.33808422
22329,0.38701186
22331,0.4483446
22340,0.59530365
22342,0.40231034
22347,0.3946931
22351,0.481839
22357,0.4180724
22361,0.3025712
22371,0.3531198
22373,0.57115805
22391,0.42901933
22404,0.59975165
22409,0.43597347
22411,0.39459816
22428,0.39251715
22436,0.3867866
22444,0.5224079
22445,0.33135942
22451,0.35450917
22463,0.24517368
22464,0.3150674
22467,0.56314635
22472,0.36297357
22485,0.5476871
22497,0.2976088
22504,0.5420884
22508,0.3340164
22516,0.43659332
22522,0.43669066
22527,0.4455477
22543,0.32119897
22549,0.2136841
22551,0.47279397
22557,0.4035223
22562,0.21433417
22567,0.36903736
22572,0.53886455
22575,0.35019007
22578,0.41335985
22579,0.54166853
22580,0.3640918
22581,0.32888606
22591,0.41363466
22593,0.31661898
22597,0.29680583
22600,0.6098212
22602,0.44019502
22603,0.4617501
22616,0.45310497
22617,0.41781682
22622,0.3760348
22623,0.4305109
22624,0.6555867
22628,0.41873512
22640,0.40967947
22641,0.30885705
22653,0.5549455
22660,0.3287736
22672,0.4851763
22674,0.38446188
22689,0.49684733
22698,0.21815981
22705,0.4665233
22709,0.57504696
22711,0.3471485
22714,0.55073965
22715,0.3815875
22729,0.45345148
22730,0.45604187
22733,0.38660932
22750,0.27877218
22754,0.5595332
22756,0.37058347
22758,0.46696684
22767,0.5070131
22768,0.30841488
22769,0.41552407
22776,0.47918344
22778,0.3817771
22780,0.40021187
22789,0.46818995
22797,0.44851288
22799,0.474763
22814,0.32155538
22818,0.48216856
22821,0.4204753
22823,0.42098445
22841,0.3483653
22847,0.29481566
22848,0.321391
22862,0.33165285
22875,0.6355907
22877,0.4292857
22887,0.3783981
22892,0.46262556
22899,0.42643437
22901,0.34115982
22907,0.35464427
22909,0.5622374
22926,0.44254026
22927,0.39214295
22930,0.23776732
22934,0.51294315
22937,0.2758416
22939,0.62960434
22949,0.4875629
22951,0.58235836
22955,0.26389542
22965,0.62617517
22966,0.63255847
22968,0.55869627
22972,0.557814
22975,0.55081546
22981,0.3987748
22988,0.6613716
22994,0.34207225
22996,0.5968621
23011,0.6156663
23028,0.6058084
23031,0.35168487
23035,0.17154223
23038,0.6054044
23042,0.5523768
23049,0.46599022
23051,0.6490185
23053,0.24213243
23057,0.6212689
23058,0.64705426
23063,0.4276481
23064,0.37605178
23067,0.48081467
23071,0.48052856
23075,0.5961889
23077,0.6165856
23090,0.4000153
23094,0.58754003
23097,0.35206515
23103,0.302962
23107,0.4033655
23117,0.28472465
23122,0.44456264
23124,0.39289132
23126,0.5852199
23129,0.6099453
23136,0.6150346
23141,0.11367248
23142,0.5239774
23147,0.22249702
23154,0.5803058
23159,0.44062972
23165,0.59285367
23171,0.63035727
23173,0.22035067
23175,0.24078214
23179,0.6743784
23182,0.7001201
23185,0.6890423
23188,0.4589985
23189,0.37157
23209,0.3274076
23214,0.6130756
23215,0.3413011
23233,0.3482161
23241,0.6381934
23252,0.41238934
23255,0.6191107
23263,0.32844356
23281,0.39637318
23282,0.44465348
23289,0.45799363
23292,0.5362589
23296,0.44951382
23297,0.18706161
23301,0.22620218
23302,0.622413
23304,0.25626987
23309,0.2516995
23312,0.67409253
23316,0.29393137
23321,0.38837767
23342,0.3913156
23344,0.36619994
23350,0.34986997
23367,0.7579544
23368,0.4791963
23374,0.22730385
23387,0.20288183
23389,0.6075093
23399,0.34674326
23403,0.34508425
23406,0.5539704
23414,0.34397802
23415,0.20262603
23419,0.61517787
23436,0.31828102
23439,0.5956608
23444,0.5967495
23445,0.37751934
23455,0.39156687
23469,0.355869
23472,0.28717354
23477,0.339364
23478,0.52712464
23479,0.39425433
23487,0.33354497
23490,0.3232633
23491,0.45387056
23492,0.6053758
23494,0.38047165
23496,0.37247422
23497,0.31268302
23506,0.38663664
23515,0.41772664
23528,0.2945768
23532,0.47670102
23549,0.21358947
23551,0.39158168
23552,0.5148034
23555,0.3793901
23556,0.40755558
23564,0.68064845
23583,0.36374694
23592,0.5481591
23597,0.6610755
23601,0.31562057
23605,0.68151444
23615,0.40055814
23619,0.35946596
23621,0.65199816
23626,0.6830075
23635,0.6196258
23637,0.31941575
23640,0.19521333
23646,0.30843765
23655,0.36673394
23672,0.39248222
23673,0.286254
23682,0.39073914
23683,0.5797068
23699,0.3739518
23704,0.67405295
23707,0.6629586
23713,0.5162416
23714,0.5581885
23716,0.6755637
23718,0.67872834
23721,0.32884958
23735,0.4546932
23737,0.34563923
23744,0.3003593
23749,0.61669904
23755,0.34282282
23769,0.5708805
23772,0.58721435
23773,0.091923
23774,0.5678701
23779,0.21952273
23782,0.6579147
23793,0.58718956
23803,0.5956571
23828,0.5847263
23833,0.55372155
23834,0.395148
23844,0.3405473
23845,0.6744491
23852,0.44095144
23855,0.7111115
23867,0.4186722
23872,0.6875609
23874,0.6818783
23880,0.37578163
23886,0.48334742
23898,0.42688692
23900,0.26544696
23903,0.07369521
23907,0.42152905
23908,0.3336594
23912,0.35002887
23916,0.36362132
23917,0.63459754
23918,0.39995113
23922,0.3249472
23928,0.26193243
23940,0.57373476
23944,0.39711443
23945,0.60512173
23951,0.31565815
23966,0.3207301
23970,0.46673948
23971,0.49123335
23976,0.5842539
23980,0.26799297
23987,0.5646748
23988,0.4389041
23993,0.25451258
23997,0.4534519
23998,0.3064684
23999,0.5818664
24010,0.5608387
24015,0.6335119
24023,0.14792953
24033,0.46813726
24046,0.6109239
24060,0.40289342
24062,0.5112274
24065,0.63165784
24070,0.59285605
24071,0.23084524
24073,0.36427695
24079,0.3081632
24082,0.61075306
24084,0.3615515
24089,0.39150283
24094,0.3083975
24100,0.2177468
24105,0.21983497
24106,0.15646729
24108,0.4221443
24111,0.4191492
24120,0.41486365
24125,0.34781128
24134,0.6821246
24140,0.34788454
24151,0.41292092
24153,0.16989732
24154,0.6694138
24161,0.30820495
24166,0.33150816
24170,0.6627536
24176,0.59423923
24182,0.69875205
24188,0.41791964
24190,0.2863574
24201,0.6382086
24211,0.3582692
24215,0.67418766
24216,0.67464375
24219,0.25636193
24222,0.6272733
24240,0.56448674
24243,0.38157442
24245,0.3702539
24251,0.36137193
24256,0.63526094
24258,0.2724601
24261,0.38031733
24263,0.18409339
24264,0.320055
24266,0.17136519
24273,0.38459808
24278,0.26880637
24289,0.56680655
24292,0.3220507
24293,0.28961208
24298,0.6027819
24299,0.5104267
24303,0.65138865
24304,0.34859177
24305,0.39370924
24329,0.45303738
24341,0.20925704
24345,0.6299957
24353,0.50098306
24358,0.6826236
24364,0.6093999
24367,0.34513593
24370,0.5909238
24377,0.30620512
24380,0.3635056
24381,0.36839038
24387,0.53070575
24391,0.4876881
24409,0.61164737
24413,0.4216159
24416,0.436492
24427,0.5780906
24439,0.1570571
24443,0.44410557
24448,0.3093265
24454,0.6311885
24455,0.40357983
24461,0.43462116
24464,0.39488927
24468,0.33921283
24469,0.48031384
24501,0.37486508
24508,0.52061343
24519,0.3905193
24520,0.596045
24538,0.6478329
24540,0.60859454
24550,0.3031914
24552,0.3764734
24561,0.44720832
24577,0.61721873
24579,0.3474949
24580,0.3777726
24582,0.2435118
24591,0.37072283
24592,0.3958915
24599,0.3731091
24602,0.24555157
24606,0.2726969
24617,0.3543778
24619,0.19753477
24630,0.42013574
24633,0.5408444
24634,0.43072978
24638,0.31974062
24641,0.38740546
24644,0.42340672
24645,0.60463107
24656,0.35413915
24661,0.39390442
24663,0.6633072
24667,0.5421361
24669,0.6652188
24682,0.44695878
24698,0.4744184
24699,0.5508619
24702,0.38900244
24703,0.61218464
24717,0.27368426
24724,0.5571155
24731,0.3422017
24737,0.46489927
24740,0.48513728
24743,0.24920145
24744,0.6057408
24755,0.6637797
24757,0.46604908
24765,0.6805952
24766,0.20713855
24776,0.7302083
24787,0.59287906
24789,0.27846342
24791,0.3175604
24792,0.5048816
24804,0.16024022
24812,0.3528244
24816,0.39339808
24817,0.36966243
24820,0.27501225
24828,0.4055375
24832,0.29907963
24836,0.39424664
24842,0.5673364
24846,0.51450694
24847,0.25508645
24848,0.5555662
24851,0.5900487
24855,0.58521324
24856,0.4679973
24871,0.6588036
24874,0.41011015
24877,0.37348726
24889,0.27943304
24897,0.41670135
24899,0.6069665
24908,0.49365675
24913,0.7583401
24923,0.5310264
24933,0.42872065
24971,0.50732404
24973,0.68605006
24993,0.58712244
24998,0.5977907
25000,0.6484313
25001,0.6596998
25002,0.31556177
25003,0.66978073
25009,0.49853152
25024,0.39465678
25026,0.41567335
25027,0.6609533
25034,0.4278471
25050,0.37543523
25057,0.11909819
25067,0.40020284
25075,0.35623473
25081,0.45694965
25085,0.42711383
25093,0.4111442
25097,0.4547441
25103,0.4074772
25104,0.56242347
25109,0.33749208
25112,0.48290232
25113,0.29928774
25114,0.45801705
25119,0.5078661
25121,0.49059305
25122,0.46079952
25124,0.60935163
25131,0.42390347
25134,0.48218253
25144,0.4579103
25147,0.68046224
25148,0.6602125
25149,0.33575404
25155,0.6530525
25169,0.4505652
25177,0.5473636
25178,0.41056034
25179,0.38444257
25180,0.5570185
25191,0.7694483
25199,0.5056252
25232,0.35021186
25241,0.40631267
25242,0.4553754
25243,0.45818427
25246,0.47160053
25259,0.6479075
25265,0.6461829
25278,0.6459
25280,0.5006758
25284,0.31431168
25286,0.6349157
25288,0.47418934
25318,0.6417725
25330,0.6327444
25333,0.30082232
25339,0.2788644
25340,0.59592617
25346,0.31653923
25349,0.66927624
25351,0.3947282
25361,0.5742586
25366,0.37044644
25368,0.5632156
25369,0.23859856
25370,0.551558
25375,0.15608802
25376,0.56703734
25377,0.3878315
25379,0.39655995
25382,0.6026666
25386,0.5990211
25389,0.61840874
25399,0.391551
25400,0.5190124
25401,0.45901352
25407,0.46700186
25409,0.47404826
25412,0.520206
25416,0.47514522
25418,0.4534427
25423,0.37873432
25436,0.37563872
25439,0.40505734
25442,0.33426768
25445,0.5526533
25446,0.3944312
25453,0.2474363
25456,0.5742682
25458,0.6293843
25460,0.42602718
25461,0.4220813
25468,0.33806375
25470,0.36772755
25471,0.5257145
25482,0.444036
25501,0.6296731
25504,0.63206357
25515,0.26106298
25518,0.2836367
25528,0.40942883
25533,0.42834055
25543,0.4902377
25548,0.47887814
25564,0.44376123
25572,0.56376696
25576,0.36670732
25577,0.55073005
25587,0.27592385
25591,0.48909777
25596,0.54463863
25598,0.5081836
25617,0.20536417
25618,0.65449625
25620,0.17330107
25623,0.3144672
25626,0.45523888
25628,0.4438157
25633,0.6204361
25637,0.39390013
25644,0.30563197
25662,0.27933356
25663,0.6411206
25673,0.38225
25678,0.23128483
25685,0.3016363
25691,0.584692
25706,0.37592888
25707,0.3981049
25723,0.4514427
25725,0.3664774
25735,0.5705199
25740,0.44792295
25759,0.43711907
25761,0.40539372
25769,0.18214625
25774,0.47312456
25779,0.592238
25781,0.4630202
25784,0.58610034
25790,0.6082845
25796,0.28755474
25816,0.5074949
25847,0.38700688
25850,0.4233631
25852,0.4371192
25856,0.31277603
25866,0.39707923
25867,0.554597
25868,0.27458447
25869,0.5502589
25877,0.59520507
25878,0.510202
25890,0.63586926
25898,0.63413715
25899,0.41920465
25906,0.6303342
25907,0.62669927
25915,0.5912314
25932,0.5764894
25939,0.41373575
25946,0.5764674
25951,0.59430444
25959,0.6317506
25961,0.23212904
25964,0.6616317
25969,0.55320066
25980,0.42308074
25986,0.4384315
25992,0.53517455
25998,0.36189005
26000,0.5782218
26006,0.4238519
26009,0.53403115
26016,0.58520746
26023,0.5521728
26038,0.62053806
26041,0.56856465
26050,0.46365583
26051,0.6178056
26057,0.5115554
26060,0.12953165
26062,0.31947076
26067,0.60706925
26068,0.3388999
26072,0.34924448
26074,0.4368353
26075,0.31579965
26081,0.5716575
26108,0.58605266
26112,0.5720247
26113,0.41581059
26115,0.44993538
26122,0.3856416
26139,0.20364185
26162,0.6240101
26165,0.4665388
26173,0.4804967
26177,0.6229978
26179,0.23844549
26184,0.23068549
26190,0.36517644
26204,0.40336865
26205,0.014562994
26212,0.49269179
26215,0.4997881
26227,0.5320959
26232,0.63957334
26237,0.6745008
26246,0.500844
26248,0.686255
26249,0.3709641
26260,0.5638741
26263,0.41446045
26267,0.5895278
26269,0.34940058
26271,0.57404363
26273,0.40780243
26286,0.54829574
26297,0.4517889
26309,0.40303183
26313,0.36520028
26319,0.38238683
26329,0.36133394
26330,0.59153885
26333,0.33935392
26361,0.5521165
26366,0.5994116
26376,0.5798818
26378,0.59907377
26382,0.38641235
26389,0.36743718
26391,0.528602
26401,0.3399658
26415,0.38742113
26419,0.43689173
26421,0.59120274
26422,0.3639562
26423,0.6169321
26424,0.6192422
26441,0.3244698
26442,0.32203344
26446,0.37936693
26447,0.34639093
26448,0.35844404
26451,0.3828141
26459,0.46928924
26465,0.46635765
26476,0.39295137
26481,0.42334735
26487,0.6595458
26501,0.44025084
26513,0.6195663
26517,0.50739694
26527,0.6363014
26534,0.64262235
26535,0.6436186
26545,0.3817976
26550,0.506534
26558,0.4172995
26571,0.68777233
26573,0.6885014
26575,0.4316737
26578,0.6314543
26583,0.69519454
26590,0.22701351
26593,0.48073977
26602,0.5652085
26606,0.45793906
26613,0.62962604
26615,0.521078
26618,0.4806404
26628,0.592412
26630,0.4506268
26635,0.34615114
26645,0.3040446
26648,0.4226028
26651,0.1636101
26660,0.34227958
26663,0.41625208
26664,0.40525612
26665,0.47338134
26673,0.50143266
26675,0.21737021
26676,0.51784515
26677,0.31545448
26679,0.5624454
26687,0.6219439
26689,0.5529456
26697,0.5812001
26737,0.5807867
26747,0.53964204
26748,0.357439
26749,0.46573758
26754,0.5326479
26759,0.34787998
26760,0.58967507
26765,0.34742504
26769,0.43841138
26771,0.29234236
26776,0.49174696
26778,0.49238563
26780,0.4017079
26783,0.2134794
26785,0.40499455
26800,0.38666144
26804,0.4431395
26812,0.32184947
26816,0.23511472
26823,0.56501913
26834,0.5787748
26836,0.42287463
26841,0.43429565
26845,0.41441455
26849,0.3388557
26854,0.44067007
26858,0.37568733
26860,0.22964655
26866,0.28039235
26871,0.34154335
26873,0.54024506
26905,0.44775233
26907,0.45348457
26920,0.41804653
26924,0.27236587
26930,0.49351764
26942,0.4072083
26944,0.31294087
26949,0.5533512
26952,0.5718407
26956,0.36501488
26973,0.448231
26977,0.35489577
26993,0.5056723
26997,0.47180873
26999,0.37718663
27021,0.38552168
27023,0.44247794
27025,0.03412965
27027,0.3728099
27032,0.57923275
27034,0.40432143
27036,0.3084457
27045,0.25436947
27050,0.48712555
27051,0.5255151
27055,0.37059948
27056,0.37092215
27060,0.4288357
27061,0.58032095
27066,0.59186983
27070,0.17696938
27073,0.16944611
27077,0.3945036
27085,0.35564414
27086,0.31532678
27099,0.5603744
27105,0.582002
27109,0.40026137
27125,0.3724553
27135,0.58294874
27139,0.3962847
27140,0.5889994
27141,0.36026397
27142,0.29442728
27144,0.40450686
27148,0.32939377
27154,0.30647212
27162,0.6295365
27175,0.3845124
27176,0.35191244
27178,0.42291245
27197,0.35614067
27204,0.32297233
27205,0.25807402
27206,0.33162805
27207,0.32293534
27216,0.25142026
27230,0.37211138
27234,0.46734726
27241,0.3084094
27249,0.61484754
27251,0.37209126
27252,0.4409059
27256,0.58708465
27257,0.4365142
27263,0.38104153
27268,0.34004697
27269,0.3330339
27276,0.31374314
27279,0.5612426
27288,0.6350902
27295,0.3722554
27299,0.55636615
27302,0.33741662
27304,0.29422492
27316,0.49476504
27318,0.40947026
27330,0.3510543
27333,0.3695151
27335,0.3300838
27339,0.332568
27341,0.60905015
27342,0.36332265
27345,0.40563655
27347,0.37821263
27354,0.41037273
27361,0.24194163
27375,0.61189276
27387,0.5256067
27390,0.5346359
27392,0.5503943
27399,0.43896675
27403,0.36715534
27410,0.5596965
27423,0.37115455
27429,0.36761004
27432,0.54930913
27436,0.38353345
27437,0.36780858
27441,0.4731698
27444,0.3612453
27445,0.42392415
27448,0.5842696
27454,0.36955178
27459,0.41847315
27465,0.39054656
27478,0.6204911
27479,0.33045
27481,0.56260854
27483,0.34983778
27486,0.3767166
27498,0.3030057
27505,0.3392918
27507,0.3153246
27509,0.37868705
27514,0.23379931
27527,0.5966345
27535,0.38979018
27544,0.4561585
27545,0.37646028
27556,0.48768932
27563,0.35832486
27569,0.35540962
27585,0.3984948
27589,0.22049554
27605,0.30997658
27608,0.58494806
27609,0.22079429
27611,0.38605207
27621,0.37421602
27626,0.5807376
27629,0.36498684
27645,0.5857896
27651,0.1712074
27654,0.34882522
27656,0.6126734
27663,0.6081735
27673,0.49103242
27677,0.28162912
27678,0.19660637
27680,0.35054064
27681,0.6533398
27684,0.29863757
27688,0.41424656
27706,0.38466567
27709,0.50932074
27720,0.3909661
27722,0.4081679
27733,0.42096397
27734,0.3214503
27739,0.45900053
27746,0.63830423
27751,0.6553156
27755,0.24505806
27777,0.41264892
27783,0.19508283
27795,0.3627372
27805,0.47294664
27811,0.5048707
27815,0.52751505
27823,0.39523247
27856,0.40817657
27873,0.45075876
27883,0.3771342
27885,0.64940417
27887,0.6805274
27899,0.37636402
27921,0.2522581
27924,0.23228703
27927,0.35552272
27929,0.42769316
27932,0.18044862
27943,0.6374277
27945,0.6436237
27952,0.33870676
27957,0.49763197
27960,0.21797788
27966,0.46417928
27968,0.66954374
27980,0.66433513
27984,0.41506842
27994,0.3983645
27995,0.6550707
28002,0.643479
28004,0.68319833
28006,0.31025213
28028,0.42757076
28042,0.571017
28043,0.5699758
28055,0.4001757
28061,0.618816
28063,0.3767533
28077,0.308241
28090,0.61690986
28093,0.3167149
28095,0.223237
28096,0.4828547
28098,0.585328
28099,0.49528027
28111,0.24041593
28115,0.28940564
28123,0.27893913
28125,0.361361
28126,0.60358894
28129,0.6203382
28131,0.25485498
28139,0.39200714
28146,0.42583722
28153,0.41133523
28155,0.34557885
28160,0.4676121
28166,0.3779659
28167,0.5170846
28176,0.4464
28185,0.44473392
28187,0.6119519
28195,0.62133694
28203,0.38318563
28206,0.3698197
28209,0.4967552
28210,0.3155704
28211,0.30958492
28216,0.38185397
28234,0.3927275
28235,0.6145313
28248,0.31223896
28255,0.3093564
28266,0.32174903
28277,0.32431224
28286,0.36070696
28288,0.3698596
28289,0.48512906
28290,0.36561018
28296,0.2640521
28300,0.63116586
28306,0.38172975
28307,0.34038553
28309,0.2588398
28327,0.35408935
28336,0.35302752
28345,0.21053249
28355,0.3689563
28361,0.27919763
28362,0.25835055
28374,0.50758135
28380,0.42476967
28381,0.58789504
28393,0.3654145
28394,0.36626965
28405,0.3584064
28413,0.22645767
28426,0.57406825
28428,0.2988245
28429,0.5602569
28442,0.34012932
28445,0.31020293
28457,0.5762894
28459,0.5443646
28462,0.34106213
28478,0.36209452
28490,0.374665
28492,0.37142587
28499,0.35853076
28500,0.5620367
28506,0.628011
28509,0.30284676
28513,0.39924133
28516,0.38486594
28519,0.6156891
28526,0.3895708
28527,0.36688665
28528,0.32212988
28533,0.32602173
28547,0.32627872
28551,0.40129995
28563,0.39832267
28566,0.405433
28568,0.31705195
28580,0.35505363
28589,0.36327383
28590,0.5976084
28606,0.3813704
28613,0.3641096
28615,0.4078991
28619,0.58742416
28629,0.42398208
28633,0.35522348
28635,0.5927951
28646,0.41646862
28648,0.45166007
28651,0.17601135
28660,0.60768425
28681,0.5909216
28693,0.348228
28696,0.29587728
28703,0.35721937
28709,0.32837793
28712,0.5287154
28718,0.37609273
28719,0.36493856
28727,0.48536915
28730,0.43455043
28732,0.52555585
28740,0.3196903
28747,0.593137
28752,0.5999634
28757,0.4524234
28764,0.36630467
28765,0.36471847
28770,0.57067704
28772,0.4787521
28783,0.38779342
28786,0.5336793
28796,0.31797466
28799,0.49633485
28806,0.5070484
28807,0.28887758
28815,0.38959858
28818,0.32639027
28823,0.4431173
28824,0.308096
